account_id,customer_id,is_active,open_date,fraud
AC4847,CU0743,True,2023-01-07,false
AC4301,CU1677,True,2022-11-11,false
AC2211,CU5056,True,2022-12-08,false
AC2352,CU2291,False,2022-12-08,false
AC1841,CU0414,True,2023-01-04,false
AC5125,CU1975,True,2023-01-25,false
AC0110,CU4489,True,2023-02-16,false
AC1630,CU4312,True,2023-01-10,false
AC4305,CU5233,True,2023-01-22,false
AC3527,CU2852,True,2023-01-02,false
AC3506,CU0434,True,2022-12-29,false
AC1084,CU0798,True,2023-01-06,false
AC4808,CU0404,True,2022-12-06,false
AC1363,CU4475,True,2022-12-13,false
AC0630,CU3700,True,2023-01-17,phishing
AC0799,CU3234,True,2023-02-27,false
AC0034,CU1817,True,2022-12-25,false
AC2967,CU0564,True,2023-01-03,false
AC3772,CU2945,True,2023-01-28,false
AC2662,CU3704,True,2023-04-05,false
AC1703,CU2780,True,2023-01-29,false
AC1676,CU4122,True,2023-02-23,false
AC3028,CU2253,True,2023-02-24,false
AC4435,CU3283,True,2023-01-14,false
AC5126,CU2455,True,2023-02-07,false
AC0560,CU4382,True,2023-02-06,false
AC3115,CU0435,True,2023-04-12,false
AC2291,CU1410,True,2023-01-21,false
AC2968,CU4667,True,2023-02-04,false
AC1823,CU1924,True,2023-03-07,false
AC3179,CU2778,True,2023-02-13,false
AC3773,CU0346,True,2023-02-04,false
AC4551,CU3860,True,2023-03-28,false
AC3518,CU0630,True,2023-03-23,false
AC1709,CU1702,True,2023-04-09,false
AC1947,CU0043,True,2023-04-24,false
AC0765,CU3500,True,2023-03-23,false
AC1801,CU4861,True,2023-05-15,false
AC4947,CU3925,True,2023-04-06,false
AC1610,CU3829,True,2023-03-30,false
AC3643,CU3733,True,2023-03-15,false
AC4067,CU5216,True,2023-04-18,false
AC4377,CU4850,True,2023-04-17,false
AC4544,CU4929,True,2023-04-15,false
AC0038,CU4175,True,2023-04-23,false
AC2543,CU4092,True,2023-04-03,false
AC4641,CU0989,True,2023-04-22,false
AC3228,CU1087,True,2023-04-06,false
AC1120,CU1007,True,2023-05-05,false
AC4672,CU1461,True,2023-05-15,false
AC0757,CU4464,True,2023-04-30,false
AC1390,CU2119,True,2023-05-28,false
AC1467,CU0015,True,2023-04-30,false
AC0121,CU2507,True,2023-05-03,false
AC0329,CU1598,True,2023-05-28,false
AC4160,CU1524,True,2023-05-27,false
AC0726,CU0442,False,2023-05-25,generic
AC2458,CU0611,False,2023-06-15,false
AC3415,CU4631,True,2023-04-30,false
AC0896,CU3578,True,2023-04-18,false
AC0724,CU3614,True,2023-06-27,false
AC2511,CU1505,True,2023-04-26,false
AC3090,CU2764,True,2023-04-22,false
AC2957,CU3140,True,2023-05-01,false
AC3126,CU1325,True,2023-06-20,false
AC0456,CU5350,True,2023-06-20,false
AC0900,CU3582,True,2023-06-15,false
AC0207,CU0595,True,2023-06-04,false
AC2661,CU2752,True,2023-05-23,false
AC4919,CU1229,True,2023-06-13,false
AC4857,CU5256,True,2023-06-09,false
AC1876,CU1143,True,2023-07-25,false
AC0618,CU3454,True,2023-06-07,false
AC2302,CU2944,True,2023-07-18,false
AC3365,CU2018,True,2023-06-18,false
AC3915,CU0839,True,2023-06-20,false
AC3333,CU0035,True,2023-07-28,false
AC0468,CU0938,True,2023-07-20,false
AC0965,CU5151,True,2023-09-01,false
AC0548,CU3609,True,2023-07-18,false
AC5354,CU3063,True,2023-08-09,false
AC0469,CU0664,True,2023-09-22,false
AC2807,CU4877,False,2023-09-09,generic
AC0307,CU1463,True,2023-08-21,false
AC1250,CU1456,True,2023-10-02,false
AC1424,CU1907,True,2023-10-05,false
AC1066,CU3084,False,2023-10-09,false
AC2282,CU2156,True,2023-09-09,false
AC4290,CU2719,True,2023-08-26,false
AC3967,CU4992,True,2023-08-28,false
AC1806,CU1024,True,2023-09-02,false
AC0328,CU2679,True,2023-10-19,false
AC0785,CU4445,True,2023-10-04,false
AC0963,CU0840,True,2023-10-14,false
AC2579,CU3286,True,2023-11-07,false
AC4673,CU2049,True,2023-10-06,false
AC2677,CU1084,True,2023-11-08,generic
AC1432,CU0006,True,2023-11-06,false
AC2056,CU1920,True,2023-10-07,false
AC0926,CU1418,True,2023-11-22,false
AC0641,CU3175,True,2023-12-14,false
AC4645,CU0799,True,2023-11-03,false
AC3742,CU2324,True,2023-11-30,false
AC0188,CU3673,True,2024-01-11,false
AC2043,CU2108,True,2024-01-27,false
AC4186,CU3361,True,2023-12-09,phishing
AC2966,CU4935,True,2023-12-06,false
AC0007,CU3249,True,2024-02-24,false
AC0225,CU4410,True,2024-02-04,false
AC0185,CU1665,True,2024-02-26,false
AC3769,CU0220,True,2024-01-13,false
AC2209,CU4244,True,2024-02-17,false
AC2800,CU1439,True,2024-03-16,false
AC3015,CU2603,True,2024-02-22,false
AC2426,CU5190,True,2024-03-12,false
AC4262,CU4308,True,2024-04-04,false
AC1698,CU1791,True,2024-01-28,false
AC1926,CU5366,True,2024-02-03,false
AC2257,CU4143,True,2024-02-28,false
AC1850,CU0290,True,2024-04-06,false
AC0659,CU3524,True,2024-04-16,false
AC2205,CU1013,True,2024-03-25,false
AC1249,CU0026,True,2024-03-29,false
AC0029,CU0178,True,2024-03-19,generic
AC2993,CU2811,True,2024-03-20,generic
AC2634,CU0246,True,2024-02-26,false
AC2795,CU4314,True,2024-05-22,false
AC1504,CU3949,True,2024-03-26,false
AC2384,CU3001,True,2024-04-08,false
AC2604,CU3032,False,2024-04-22,false
AC1255,CU4876,True,2024-04-15,false
AC0572,CU2559,True,2024-06-15,false
AC4450,CU2258,True,2024-05-06,false
AC0141,CU1770,True,2024-06-25,false
AC5277,CU3738,True,2024-06-26,false
AC2663,CU1603,False,2024-07-29,false
AC2084,CU2534,True,2024-06-30,false
AC3700,CU3024,True,2024-06-18,false
AC4241,CU0660,True,2024-06-18,false
AC2590,CU3463,True,2024-06-23,false
AC4901,CU3950,True,2024-06-05,phishing
AC0389,CU3793,True,2024-07-01,false
AC0622,CU2524,True,2024-07-16,phishing
AC0497,CU4106,True,2024-08-08,false
AC2354,CU3375,True,2024-06-29,false
AC1070,CU0234,True,2024-09-13,false
AC3464,CU3058,True,2024-07-08,false
AC4276,CU4044,True,2024-09-20,false
AC3568,CU5134,True,2024-07-12,generic
AC4060,CU2935,True,2024-09-30,false
AC1826,CU1173,True,2024-09-21,false
AC1003,CU0431,True,2024-07-26,false
AC5188,CU1191,True,2024-08-04,false
AC4952,CU4313,True,2024-07-23,false
AC4426,CU3425,True,2024-07-29,phishing
AC1559,CU0293,True,2024-09-21,false
AC2441,CU4695,True,2024-10-02,false
AC2263,CU2032,True,2024-09-12,false
AC3034,CU1561,True,2024-10-18,false
AC0922,CU5021,True,2024-10-21,false
AC3791,CU2407,True,2024-09-01,false
AC2427,CU2278,True,2024-08-13,false
AC0427,CU3773,True,2024-09-26,false
AC3535,CU4711,True,2024-10-08,false
AC4601,CU1696,True,2024-10-04,false
AC5227,CU0643,True,2024-10-01,false
AC0767,CU2724,True,2024-10-20,false
AC2881,CU4278,True,2024-09-27,false
AC3759,CU2939,True,2024-10-02,false
AC3929,CU3563,True,2024-09-21,false
AC0692,CU5149,True,2024-10-04,false
AC2399,CU3877,True,2024-10-30,false
AC4235,CU5101,True,2024-11-10,false
AC0887,CU0634,True,2024-10-23,false
AC4577,CU0413,True,2024-09-17,false
AC1972,CU5169,True,2024-09-21,false
AC1764,CU3757,True,2024-10-30,false
AC2507,CU3618,True,2024-11-22,false
AC3317,CU3007,True,2024-10-11,false
AC3307,CU4223,True,2024-11-18,false
AC1647,CU5154,True,2024-10-27,false
AC1472,CU2627,True,2024-11-24,false
AC0059,CU1113,True,2024-12-06,false
AC3454,CU0609,True,2024-12-30,false
AC4170,CU4783,True,2024-12-11,false
AC1658,CU1479,True,2024-12-06,false
AC2620,CU0319,True,2025-02-16,false
AC1595,CU1073,True,2025-01-11,false
AC1792,CU1095,True,2024-12-24,false
AC4736,CU1253,True,2025-02-02,false
AC5174,CU3604,True,2025-02-11,false
AC2261,CU0881,True,2025-01-20,false
AC3676,CU2799,True,2025-02-02,false
AC5290,CU1125,True,2025-01-06,false
AC0708,CU1937,True,2025-03-25,false
AC5215,CU1238,True,2025-01-29,false
AC4834,CU5164,True,2025-01-09,false
AC3648,CU1025,True,2025-01-13,false
AC2431,CU1576,True,2025-02-20,false
AC2932,CU3550,True,2025-02-24,false
AC4464,CU0125,False,2025-03-25,false
AC2931,CU1509,True,2025-03-28,false
AC0036,CU3581,True,2025-02-09,false
AC1111,CU0144,True,2025-01-15,false
AC3154,CU2193,True,2025-02-24,false
AC2313,CU3731,True,2025-02-28,false
AC0426,CU4502,True,2025-01-24,false
AC3426,CU2269,True,2025-02-27,false
AC2710,CU4257,True,2025-01-29,false
AC3797,CU4153,True,2025-02-04,false
AC5314,CU2351,True,2025-01-28,false
AC1385,CU2264,True,2025-03-09,false
AC3666,CU4412,True,2025-01-25,false
AC3231,CU3449,True,2025-02-26,false
AC2481,CU4043,True,2025-01-19,false
AC2585,CU2044,True,2025-03-24,false
AC2299,CU5145,True,2025-02-21,false
AC3197,CU2186,True,2025-02-07,false
AC0554,CU2962,True,2025-02-26,false
AC3364,CU0772,True,2025-02-08,false
AC2473,CU3984,True,2025-01-24,false
AC1269,CU2834,True,2025-01-30,false
AC4573,CU4592,True,2025-04-07,false
AC4608,CU0317,True,2025-04-07,false
AC2898,CU1749,True,2025-01-25,false
AC0022,CU5161,True,2025-01-17,false
AC4117,CU2958,True,2025-03-01,false
AC4957,CU1241,True,2025-01-15,false
AC5082,CU2790,True,2025-03-20,false
AC3151,CU0049,True,2025-02-13,false
AC4886,CU3592,True,2025-04-12,false
AC2423,CU1378,True,2025-02-10,false
AC3098,CU5114,True,2025-03-05,false
AC4226,CU5266,True,2025-01-31,false
AC3664,CU2731,True,2025-02-09,false
AC0047,CU0531,True,2025-01-30,false
AC2716,CU4386,True,2025-02-16,false
AC3853,CU4985,True,2025-01-26,false
AC2386,CU2273,True,2025-03-24,false
AC3651,CU0302,True,2025-02-28,false
AC4600,CU3422,True,2025-04-04,false
AC2480,CU3589,True,2025-01-30,false
AC2103,CU4035,True,2025-01-15,false
AC4340,CU2452,True,2025-03-01,false
AC4428,CU4770,True,2025-03-07,false
AC4513,CU3331,True,2025-03-12,false
AC5052,CU2056,True,2025-03-06,false
AC3899,CU3299,True,2025-01-29,false
AC3012,CU0083,True,2025-03-10,false
AC5273,CU1059,True,2025-01-29,false
AC3998,CU2477,True,2025-02-24,false
AC1688,CU5148,True,2025-03-08,false
AC0362,CU4883,True,2025-03-17,false
AC4642,CU1720,True,2025-02-21,false
AC0057,CU2318,True,2025-02-15,false
AC3233,CU3268,True,2025-03-21,false
AC1222,CU1099,True,2025-01-29,false
AC4835,CU1201,True,2025-03-15,false
AC3130,CU0952,True,2025-04-05,false
AC3754,CU0958,True,2025-03-12,false
AC1045,CU3737,True,2025-03-28,false
AC2974,CU2563,True,2025-02-22,false
AC5371,CU4179,True,2025-02-12,false
AC0421,CU0312,True,2025-02-24,false
AC2115,CU4057,True,2025-03-09,false
AC1579,CU5246,True,2025-04-02,false
AC0624,CU2767,True,2025-02-08,false
AC3575,CU1560,True,2025-03-17,false
AC0939,CU4625,True,2025-02-26,false
AC3460,CU0308,True,2025-03-17,false
AC1693,CU2735,True,2025-02-15,false
AC2742,CU4729,True,2025-02-16,false
AC4202,CU2012,True,2025-04-17,false
AC1201,CU4328,True,2025-05-12,false
AC0470,CU0892,True,2025-03-17,false
AC2997,CU2457,True,2025-03-27,false
AC2674,CU3081,True,2016-03-22,false
AC2749,CU3193,True,2018-06-25,false
AC4346,CU0068,True,2020-04-17,false
AC0315,CU3153,True,2021-10-31,false
AC4120,CU3807,True,2022-08-14,false
AC1782,CU2959,True,2023-03-20,false
AC3260,CU3519,True,2023-04-05,false
AC3510,CU0201,True,2023-05-31,false
AC4386,CU1033,True,2023-07-13,false
AC0079,CU4367,True,2023-06-12,false
AC3007,CU4053,True,2023-06-19,false
AC2428,CU2421,True,2023-08-23,false
AC1956,CU3777,True,2023-08-23,false
AC1356,CU4976,True,2023-08-15,false
AC4560,CU2576,True,2023-10-11,false
AC3080,CU4072,True,2023-11-24,false
AC4214,CU1785,True,2023-12-31,false
AC2845,CU4536,True,2024-02-27,false
AC2865,CU0252,True,2024-03-31,false
AC2025,CU4151,True,2024-09-21,false
AC0187,CU3321,True,2024-09-02,false
AC3295,CU0150,True,2024-10-16,false
AC5198,CU0714,True,2025-02-04,false
AC1298,CU1263,True,2025-02-19,false
AC1158,CU0031,True,2016-06-29,false
AC1825,CU1916,True,2016-08-21,false
AC2331,CU4941,True,2017-11-04,false
AC4315,CU2801,False,2017-10-16,false
AC2970,CU0445,True,2017-11-13,false
AC2925,CU0593,True,2018-03-06,false
AC1430,CU5248,True,2018-01-20,false
AC1203,CU0089,True,2018-03-02,false
AC2030,CU0696,True,2018-06-12,false
AC3018,CU5019,False,2018-05-31,false
AC3583,CU2334,True,2018-05-29,false
AC2041,CU0875,True,2018-05-11,false
AC1711,CU4493,True,2018-06-29,generic
AC1932,CU3132,True,2018-09-01,phishing
AC3284,CU1782,True,2018-09-04,false
AC4707,CU1454,False,2018-08-28,false
AC1754,CU4727,True,2018-07-14,false
AC3431,CU3414,True,2018-10-15,false
AC1105,CU5032,True,2018-09-03,generic
AC5060,CU1630,True,2018-10-27,false
AC3512,CU4007,False,2018-09-11,false
AC1798,CU3281,False,2018-11-23,false
AC2703,CU1558,True,2018-10-21,false
AC2964,CU3919,True,2018-12-03,false
AC0533,CU4457,True,2018-12-28,false
AC4328,CU0636,True,2018-12-27,false
AC2365,CU1626,True,2019-01-09,false
AC1262,CU0295,True,2019-01-05,false
AC0096,CU3039,True,2018-11-29,false
AC3695,CU0034,True,2019-02-14,false
AC0492,CU4843,True,2019-01-16,false
AC2326,CU1673,True,2019-03-06,false
AC3378,CU2157,True,2019-04-02,generic
AC3163,CU3846,True,2019-03-14,generic
AC2846,CU4678,False,2019-01-24,false
AC2821,CU3742,True,2019-02-26,false
AC0257,CU1687,True,2019-02-05,false
AC1324,CU4437,False,2019-02-03,false
AC1304,CU1155,True,2019-02-09,false
AC1417,CU4248,True,2019-04-25,false
AC3411,CU5146,True,2019-02-26,false
AC3993,CU5241,True,2019-02-26,false
AC2916,CU3838,False,2019-06-04,false
AC2503,CU2174,True,2019-07-14,false
AC4286,CU1358,True,2019-07-10,false
AC4537,CU4975,True,2019-05-16,false
AC4964,CU3296,True,2019-05-31,false
AC2587,CU0331,True,2019-08-02,false
AC1552,CU3120,True,2019-06-12,false
AC5266,CU3975,False,2019-08-10,false
AC4852,CU3635,True,2019-08-05,false
AC4764,CU1971,True,2019-09-24,false
AC4670,CU2230,True,2019-09-05,false
AC1606,CU0615,True,2019-07-16,false
AC5219,CU3448,True,2019-08-22,false
AC3775,CU3994,True,2019-10-20,generic
AC1893,CU4008,True,2019-09-24,false
AC1577,CU4862,True,2019-11-13,false
AC3576,CU5250,True,2019-09-19,false
AC3024,CU3909,True,2019-11-02,false
AC0358,CU1729,False,2019-11-25,false
AC0114,CU2399,True,2019-11-22,false
AC0039,CU3567,True,2019-12-22,false
AC0940,CU4925,True,2020-02-16,false
AC4533,CU4348,True,2020-03-09,false
AC0836,CU1786,True,2020-03-20,false
AC1543,CU2781,True,2019-12-25,false
AC3619,CU2136,False,2020-02-19,false
AC4735,CU4491,False,2020-01-18,false
AC3919,CU4012,True,2020-03-10,false
AC0653,CU4995,False,2020-03-19,false
AC2608,CU4834,True,2020-05-09,false
AC3383,CU4857,True,2020-04-30,false
AC0087,CU1790,True,2020-06-18,false
AC3132,CU2587,True,2020-07-21,false
AC2836,CU2915,True,2020-07-14,false
AC2951,CU3850,True,2020-08-09,false
AC4471,CU4787,True,2020-09-24,false
AC0244,CU1144,True,2020-10-02,phishing
AC0779,CU4031,True,2020-09-04,false
AC2999,CU1634,True,2020-08-31,false
AC1965,CU1792,True,2020-09-24,false
AC2405,CU3494,False,2020-10-07,false
AC1418,CU2515,True,2020-11-10,false
AC3143,CU4764,True,2020-10-06,false
AC2187,CU2943,True,2020-10-29,false
AC0764,CU1337,True,2020-09-22,false
AC2414,CU3988,True,2020-11-22,false
AC0301,CU4026,True,2020-12-18,false
AC3049,CU5370,True,2021-02-15,false
AC1686,CU4777,True,2021-02-28,false
AC3444,CU0691,True,2021-02-24,false
AC5010,CU3408,True,2021-04-19,false
AC1010,CU1765,False,2021-04-06,false
AC2123,CU0675,False,2021-03-13,false
AC4085,CU1042,True,2021-03-31,false
AC4410,CU2124,True,2021-04-19,false
AC1167,CU1662,True,2021-06-07,false
AC2669,CU0861,True,2021-06-19,false
AC4879,CU0101,True,2021-06-26,false
AC3041,CU2564,True,2021-06-24,false
AC2858,CU0275,True,2021-07-12,false
AC3744,CU0008,True,2021-07-26,false
AC4041,CU4563,True,2021-09-05,false
AC0805,CU4863,True,2021-08-26,false
AC1714,CU0563,True,2021-10-31,false
AC2134,CU0219,False,2021-10-21,false
AC3645,CU5329,False,2021-10-09,false
AC3103,CU2590,True,2021-11-08,false
AC2135,CU3534,False,2021-11-13,false
AC3279,CU0723,True,2021-11-17,false
AC1133,CU3167,True,2022-02-20,false
AC2560,CU1357,True,2022-02-06,false
AC2748,CU0911,True,2022-04-09,generic
AC0759,CU4309,True,2022-03-04,false
AC1817,CU4418,False,2022-05-27,generic
AC3962,CU2594,True,2022-06-19,false
AC1838,CU4366,True,2022-06-18,false
AC2541,CU1494,True,2022-06-08,false
AC5147,CU4346,False,2022-06-07,false
AC0723,CU1411,True,2022-09-19,false
AC2492,CU3913,True,2022-12-09,false
AC0189,CU3730,False,2022-11-28,false
AC1750,CU5320,True,2023-02-05,false
AC4002,CU3657,True,2023-01-30,false
AC3277,CU1821,True,2023-05-12,false
AC3761,CU0426,False,2023-05-28,false
AC0294,CU1503,True,2023-08-14,false
AC3675,CU4806,False,2023-07-03,false
AC3168,CU0848,True,2023-08-06,false
AC1173,CU3068,True,2023-07-22,false
AC0540,CU4919,True,2023-10-03,false
AC1611,CU2294,False,2023-09-19,phishing
AC1885,CU4798,True,2023-11-14,phishing
AC1546,CU5311,False,2024-02-08,false
AC4066,CU3783,False,2024-11-01,false
AC1547,CU1336,True,2016-02-04,false
AC2074,CU0149,True,2016-01-15,false
AC0829,CU3713,True,2016-01-06,false
AC1831,CU0353,True,2016-02-23,false
AC3114,CU1193,True,2016-01-04,false
AC2691,CU0045,True,2016-01-13,false
AC3021,CU1388,True,2016-01-20,false
AC3373,CU1324,True,2016-01-18,false
AC1973,CU2881,True,2016-01-14,false
AC2595,CU0603,True,2016-02-26,false
AC3978,CU3852,True,2016-03-01,false
AC0209,CU0536,True,2016-02-18,false
AC3832,CU4930,True,2016-02-23,false
AC4455,CU2225,True,2016-03-07,false
AC3339,CU3991,True,2016-03-23,false
AC3108,CU4505,True,2016-04-27,false
AC4013,CU2310,True,2016-04-12,false
AC2421,CU2226,True,2016-03-10,false
AC5373,CU3576,True,2016-06-01,false
AC0506,CU3963,True,2016-04-23,false
AC3171,CU1050,True,2016-05-01,false
AC0150,CU0944,True,2016-06-18,false
AC2383,CU1315,True,2016-05-05,false
AC0556,CU0648,True,2016-04-27,false
AC2827,CU3280,True,2016-04-22,false
AC2397,CU5355,True,2016-07-01,false
AC5362,CU3776,True,2016-05-13,false
AC2259,CU4746,True,2016-04-27,false
AC0620,CU4960,True,2016-06-02,false
AC3561,CU0803,True,2016-06-16,false
AC0391,CU0415,True,2016-08-04,false
AC1988,CU4104,True,2016-06-10,false
AC5226,CU1018,True,2016-06-23,false
AC0598,CU2523,True,2016-09-04,false
AC3659,CU4277,True,2016-07-02,false
AC3340,CU0067,True,2016-07-23,false
AC1524,CU0387,True,2016-07-22,generic
AC0499,CU0918,True,2016-08-12,false
AC0012,CU0321,True,2016-08-30,false
AC3725,CU1502,True,2016-08-04,false
AC0182,CU4525,True,2016-09-15,false
AC3241,CU3027,True,2016-09-09,false
AC3694,CU2104,True,2016-11-11,false
AC2797,CU3822,True,2016-10-05,false
AC4157,CU2378,True,2016-09-12,false
AC1240,CU3577,True,2016-11-07,false
AC1598,CU1069,True,2016-09-18,false
AC0717,CU5364,True,2016-10-17,false
AC1380,CU4731,True,2016-09-28,false
AC0073,CU3350,True,2016-09-28,phishing
AC2143,CU4477,True,2016-10-10,false
AC0629,CU3187,True,2016-10-23,false
AC5161,CU1986,True,2016-10-17,false
AC2062,CU1111,False,2016-12-09,false
AC3655,CU4626,True,2016-10-20,false
AC5297,CU5068,True,2017-01-09,false
AC3129,CU2476,True,2017-01-08,false
AC4379,CU2314,True,2016-12-03,generic
AC4546,CU3441,True,2016-12-25,false
AC1454,CU4284,True,2017-02-04,false
AC2715,CU0719,True,2017-01-06,false
AC3733,CU1654,True,2017-02-12,phishing
AC1233,CU4221,True,2016-12-15,false
AC1155,CU4630,True,2017-02-18,false
AC4922,CU4735,True,2017-01-15,false
AC3162,CU3743,True,2016-12-13,false
AC5328,CU3716,True,2016-12-26,false
AC0260,CU4978,True,2017-01-20,false
AC3579,CU5276,True,2017-02-08,false
AC4614,CU0608,True,2017-02-07,false
AC3766,CU2825,True,2017-01-24,false
AC3392,CU1686,True,2017-03-11,false
AC3701,CU4398,True,2017-01-17,false
AC5375,CU0107,False,2017-01-14,false
AC4550,CU0286,False,2017-02-10,generic
AC2609,CU4591,True,2017-03-14,false
AC2341,CU3549,True,2017-02-07,false
AC2173,CU2770,True,2017-01-27,false
AC1285,CU0554,True,2017-01-24,false
AC5028,CU4756,True,2017-04-12,false
AC0261,CU3169,True,2017-02-05,false
AC1833,CU4482,True,2017-03-14,false
AC3430,CU1775,False,2017-02-20,generic
AC0148,CU0576,True,2017-03-10,false
AC0795,CU3399,True,2017-04-14,false
AC0332,CU4900,True,2017-03-15,false
AC1449,CU3170,True,2017-03-08,phishing
AC3876,CU0185,True,2017-03-26,false
AC1215,CU2270,True,2017-04-24,false
AC2322,CU0254,True,2017-04-27,false
AC1423,CU0583,True,2017-03-19,false
AC1383,CU0127,True,2017-04-06,false
AC4161,CU2512,True,2017-03-12,false
AC3807,CU5043,True,2017-03-22,false
AC4894,CU0478,False,2017-06-10,false
AC1068,CU0338,True,2017-05-26,false
AC1737,CU4947,True,2017-06-11,false
AC4419,CU5166,True,2017-04-18,false
AC2885,CU1637,True,2017-03-31,false
AC3519,CU0161,True,2017-04-23,false
AC4714,CU0927,True,2017-05-02,false
AC0693,CU1927,True,2017-04-29,false
AC1152,CU3478,True,2017-05-05,false
AC5294,CU4717,True,2017-06-11,false
AC1908,CU1122,True,2017-05-17,false
AC1294,CU0853,True,2017-06-17,false
AC4924,CU3636,True,2017-05-19,false
AC3565,CU1382,True,2017-06-21,generic
AC2693,CU1551,True,2017-08-05,false
AC2866,CU4249,True,2017-06-30,false
AC1619,CU1485,True,2017-08-13,false
AC0401,CU3559,True,2017-07-06,phishing
AC0171,CU5235,True,2017-07-05,false
AC1982,CU2722,True,2017-08-09,false
AC1381,CU3508,True,2017-08-31,false
AC4626,CU0356,True,2017-08-16,false
AC0942,CU2448,True,2017-10-05,false
AC5291,CU4501,True,2017-08-07,false
AC0850,CU2806,True,2017-07-21,false
AC2667,CU0754,True,2017-07-24,false
AC1976,CU0505,True,2017-08-09,false
AC0049,CU1070,True,2017-08-01,false
AC1168,CU3889,True,2017-08-11,false
AC0781,CU3398,True,2017-10-01,false
AC5305,CU4307,True,2017-10-12,false
AC3805,CU0967,True,2017-09-14,false
AC4985,CU5040,True,2017-11-04,false
AC3633,CU0558,True,2017-10-09,false
AC2240,CU0017,True,2017-12-22,false
AC5230,CU0499,True,2017-12-11,phishing
AC3823,CU5083,True,2017-11-07,false
AC0998,CU2818,True,2017-11-03,false
AC2324,CU3819,True,2017-11-22,generic
AC0233,CU0409,True,2017-11-23,false
AC4074,CU4931,True,2017-12-31,false
AC4806,CU0810,True,2018-01-25,false
AC2338,CU0742,True,2018-01-13,false
AC3386,CU0204,True,2018-01-14,false
AC3331,CU3091,True,2018-02-14,false
AC0430,CU2489,True,2018-02-24,false
AC2571,CU3405,True,2018-01-21,false
AC4458,CU1863,True,2017-12-20,false
AC1097,CU3645,True,2018-03-08,false
AC1653,CU2139,True,2018-03-27,false
AC1713,CU5050,True,2018-01-25,false
AC4755,CU4029,True,2018-03-27,false
AC0100,CU4205,True,2018-03-02,false
AC5194,CU2753,False,2018-04-17,false
AC3045,CU4868,True,2018-04-08,false
AC0448,CU2697,True,2018-03-28,false
AC1822,CU3779,True,2018-06-03,false
AC4839,CU3800,True,2018-04-30,false
AC1008,CU0769,True,2018-04-17,false
AC1518,CU1266,True,2018-05-23,false
AC0819,CU3571,True,2018-03-20,false
AC4366,CU0828,True,2018-05-04,generic
AC5237,CU2393,True,2018-05-09,false
AC1607,CU0628,True,2018-04-27,false
AC4828,CU3946,False,2018-05-18,false
AC5019,CU1784,True,2018-06-17,false
AC4125,CU3256,True,2018-07-04,false
AC3958,CU1371,True,2018-06-16,false
AC0946,CU2195,True,2018-05-27,false
AC5279,CU4687,True,2018-05-28,false
AC0259,CU3535,True,2018-06-03,false
AC3218,CU3899,True,2018-06-01,false
AC5275,CU3628,True,2018-06-30,false
AC5128,CU0492,True,2018-08-15,false
AC2225,CU2053,True,2018-08-21,false
AC4213,CU2930,True,2018-09-07,false
AC0155,CU4364,True,2018-07-15,generic
AC4150,CU5210,True,2018-07-04,false
AC0784,CU4967,True,2018-06-27,false
AC4871,CU5004,True,2018-08-01,false
AC1420,CU4665,True,2018-09-12,false
AC4878,CU4401,True,2018-07-26,false
AC1566,CU3115,True,2018-08-20,false
AC0268,CU1206,True,2018-09-28,false
AC3069,CU3472,True,2018-09-28,false
AC4029,CU2768,True,2018-08-12,false
AC4478,CU2403,True,2018-08-25,false
AC0599,CU4427,True,2018-08-12,false
AC2250,CU0224,True,2018-10-20,false
AC4191,CU3603,True,2018-09-06,false
AC2403,CU4572,True,2018-08-31,generic
AC5115,CU3945,True,2018-09-05,false
AC1444,CU3768,True,2018-12-06,false
AC4075,CU2726,True,2018-09-24,false
AC3379,CU5116,True,2018-09-21,false
AC0769,CU2101,True,2018-11-17,false
AC2336,CU1239,True,2018-10-22,false
AC1655,CU4894,True,2018-11-22,false
AC0491,CU3695,True,2019-01-11,false
AC3991,CU4813,True,2018-12-06,false
AC2534,CU2323,False,2019-01-14,false
AC2528,CU0587,True,2019-02-13,false
AC3608,CU3940,True,2019-01-07,false
AC4616,CU3697,True,2019-01-17,false
AC5262,CU1642,True,2019-02-07,false
AC4495,CU1224,True,2018-12-17,false
AC1500,CU2356,True,2019-01-01,false
AC0354,CU0470,True,2019-03-02,false
AC4602,CU1513,True,2019-01-29,false
AC4675,CU4402,True,2019-01-03,false
AC4342,CU2969,True,2019-02-05,false
AC2065,CU1437,True,2019-03-01,false
AC4853,CU4281,True,2019-03-18,false
AC5335,CU2694,True,2019-02-24,phishing
AC4918,CU2820,True,2019-02-10,false
AC1977,CU3258,True,2019-02-24,generic
AC5363,CU0395,True,2019-03-28,false
AC0355,CU3016,True,2019-03-31,false
AC4889,CU0689,True,2019-03-09,false
AC4942,CU2167,True,2019-05-27,false
AC4646,CU0626,True,2019-06-01,false
AC4739,CU3085,True,2019-04-01,false
AC5353,CU3817,True,2019-04-20,false
AC3270,CU1819,True,2019-04-21,phishing
AC1558,CU0782,True,2019-04-26,false
AC4832,CU1779,True,2019-04-16,false
AC1072,CU0891,True,2019-06-01,false
AC1708,CU4693,False,2019-05-24,generic
AC1495,CU0076,True,2019-04-20,false
AC4948,CU4419,True,2019-05-28,false
AC0213,CU3895,True,2019-06-14,false
AC2573,CU1825,True,2019-07-17,generic
