customer_id,address_valid_from,age_cat,gender,city,country
CU1318,2018-01-10,40-49,female,Lucerne,CH
CU1904,2021-07-18,40-49,male,Zurich,CH
CU3458,2017-12-10,40-49,male,Other,CH
CU2000,2024-11-02,40-49,female,Zurich,CH
CU0203,2020-07-12,40-49,male,Zurich,CH
CU2638,2018-01-24,60+,female,Other,CH
CU4998,2018-02-01,40-49,male,Zurich,CH
CU4016,2023-10-11,40-49,male,Zurich,CH
CU1782,2018-02-04,18-29,male,Lugano,CH
CU0317,2024-06-01,30-39,male,Zurich,CH
CU3264,2020-01-15,18-29,male,Other,CH
CU0593,2021-05-11,30-39,female,Zurich,CH
CU0542,2024-11-06,30-39,female,Lucerne,CH
CU5248,2018-01-15,18-29,male,Lucerne,CH
CU0089,2018-01-04,30-39,male,Zurich,CH
CU3303,2024-04-26,40-49,male,Zurich,CH
CU4898,2018-01-18,60+,male,Zurich,CH
CU4035,2018-03-08,60+,male,Lucerne,CH
CU1097,2019-12-05,30-39,female,Zurich,CH
CU4938,2018-02-17,30-39,female,Lausanne,CH
CU5282,2018-03-22,18-29,female,Basel,CH
CU3754,2022-08-26,60+,male,Zurich,CH
CU1767,2018-10-28,18-29,male,Zurich,CH
CU1286,2018-02-25,30-39,male,Winterthur,CH
CU0634,2024-04-04,30-39,male,Lucerne,CH
CU0861,2024-04-30,18-29,female,Lausanne,CH
CU1553,2019-05-19,30-39,male,Zurich,CH
CU2901,2024-09-22,60+,male,Lucerne,CH
CU2537,2022-07-22,30-39,female,Lucerne,CH
CU2233,2018-04-28,60+,male,Other,CH
CU3820,2023-06-18,40-49,male,Zurich,CH
CU2423,2024-05-17,30-39,female,Lugano,CH
CU1823,2023-07-16,40-49,female,Lucerne,CH
CU4256,2024-03-22,18-29,male,Lucerne,CH
CU4142,2020-01-31,30-39,male,Bern,CH
CU3262,2018-03-10,50-59,male,Zurich,CH
CU3331,2024-10-24,40-49,female,Zurich,CH
CU0970,2018-05-24,50-59,male,Other,CH
CU0830,2018-06-18,50-59,male,Zurich,CH
CU3781,2022-06-04,18-29,male,Zurich,CH
CU1697,2019-09-11,50-59,female,Lausanne,CH
CU3313,2022-03-06,40-49,male,Lugano,CH
CU0302,2018-04-28,60+,female,Lausanne,CH
CU2056,2018-06-26,40-49,female,Other,CH
CU2764,2024-12-05,50-59,female,Zurich,CH
CU1598,2024-05-10,50-59,female,Zurich,CH
CU2273,2020-10-12,50-59,female,Winterthur,CH
CU1461,2018-08-08,50-59,female,Zurich,CH
CU1076,2024-11-14,18-29,female,Lausanne,CH
CU2148,2020-06-11,30-39,male,Zurich,CH
CU5019,2018-04-24,60+,female,Lugano,CH
CU2480,2020-01-29,40-49,female,Other,CH
CU2334,2018-05-08,60+,female,Lausanne,CH
CU1522,2022-05-06,40-49,male,Zurich,CH
CU3614,2018-04-29,60+,female,Zurich,CH
CU5370,2024-05-21,18-29,male,Zurich,CH
CU3327,2023-03-02,40-49,male,Bern,CH
CU0533,2018-08-11,40-49,male,Zurich,CH
CU3193,2021-04-23,50-59,male,Lucerne,CH
CU5082,2024-10-21,50-59,female,Other,CH
CU0061,2021-11-11,60+,female,Other,CH
CU4493,2018-05-30,60+,male,Basel,CH
CU3719,2021-10-15,18-29,male,Lucerne,CH
CU2119,2020-09-01,40-49,male,Zurich,CH
CU5151,2022-11-20,30-39,male,Lucerne,CH
CU3132,2023-02-20,40-49,male,Zurich,CH
CU4050,2024-02-02,60+,female,Zurich,CH
CU1534,2020-01-16,50-59,female,Zurich,CH
CU0003,2022-02-14,40-49,female,Lugano,CH
CU3254,2018-08-11,60+,male,Zurich,CH
CU4028,2023-11-26,30-39,male,Other,CH
CU1454,2022-03-13,40-49,male,Zurich,CH
CU4727,2024-09-20,60+,male,Zurich,CH
CU1694,2024-12-09,30-39,female,Lausanne,CH
CU2732,2022-09-15,30-39,female,Zurich,CH
CU4925,2020-05-04,30-39,female,Zurich,CH
CU1630,2023-02-18,30-39,female,Zurich,CH
CU2853,2018-11-08,18-29,female,Other,CH
CU4007,2020-01-28,50-59,male,Other,CH
CU0805,2022-08-24,18-29,male,Lucerne,CH
CU0275,2019-05-23,18-29,female,Zurich,CH
CU3993,2018-11-20,50-59,female,Other,CH
CU1955,2018-12-02,60+,female,Zurich,CH
CU0386,2018-10-20,60+,male,Zurich,CH
CU3281,2018-10-31,30-39,male,Other,CH
CU1558,2023-03-10,30-39,female,Other,CH
CU3919,2021-06-19,30-39,male,Lugano,CH
CU3045,2021-06-26,30-39,female,Other,CH
CU1720,2018-11-12,30-39,female,Zurich,CH
CU4617,2018-12-18,40-49,male,Zurich,CH
CU2420,2021-10-15,18-29,male,Other,CH
CU4457,2018-10-21,30-39,female,Zurich,CH
CU4324,2022-12-13,30-39,female,Zurich,CH
CU1568,2018-11-16,50-59,male,Other,CH
CU2556,2024-07-05,30-39,male,Lucerne,CH
CU1494,2023-12-03,18-29,female,Zurich,CH
CU0636,2022-04-28,30-39,female,Lucerne,CH
CU1999,2019-01-04,60+,female,Zurich,CH
CU2327,2018-11-05,18-29,female,Zurich,CH
CU3276,2023-12-28,30-39,male,Zurich,CH
CU3914,2023-12-25,50-59,male,Zurich,CH
CU1626,2018-11-14,60+,female,Lugano,CH
CU1811,2022-05-25,60+,female,Zurich,CH
CU4713,2024-12-20,30-39,female,Other,CH
CU1648,2024-03-13,18-29,male,Zurich,CH
CU2440,2018-11-20,60+,male,Lugano,CH
CU0295,2018-11-13,30-39,male,Zurich,CH
CU4200,2018-12-01,50-59,male,Lausanne,CH
CU4263,2024-10-11,60+,male,Bern,CH
CU1709,2018-12-05,18-29,female,Other,CH
CU0306,2024-09-07,18-29,male,Zurich,CH
CU1247,2024-11-28,18-29,male,Bern,CH
CU2135,2019-01-15,60+,female,Zurich,CH
CU3039,2022-09-07,18-29,male,Lausanne,CH
CU0034,2024-07-18,30-39,female,Zurich,CH
CU4843,2019-03-23,50-59,female,Basel,CH
CU3988,2023-11-17,30-39,female,Other,CH
CU3935,2019-02-22,18-29,male,Lugano,CH
CU4387,2019-01-01,40-49,female,Zurich,CH
CU3792,2023-02-27,18-29,female,Lausanne,CH
CU0371,2019-01-31,18-29,male,Zurich,CH
CU0854,2023-08-09,18-29,female,Zurich,CH
CU2013,2019-02-22,40-49,male,Other,CH
CU3798,2019-02-01,30-39,male,Zurich,CH
CU1237,2019-08-04,18-29,female,Basel,CH
CU5246,2019-03-05,40-49,male,Other,CH
CU2958,2020-12-02,40-49,female,Other,CH
CU1673,2022-12-14,30-39,female,Zurich,CH
CU4509,2019-03-11,40-49,female,Other,CH
CU3299,2019-03-22,50-59,female,Other,CH
CU2157,2019-04-04,50-59,male,Lugano,CH
CU3846,2019-02-01,40-49,male,Other,CH
CU3877,2019-01-31,18-29,male,Lausanne,CH
CU4678,2021-11-06,30-39,female,Other,CH
CU1528,2020-03-13,60+,male,Zurich,CH
CU3969,2019-04-14,18-29,male,Other,CH
CU0571,2019-04-17,50-59,female,Lucerne,CH
CU1016,2019-03-28,30-39,male,Lucerne,CH
CU0971,2019-04-23,60+,male,Lausanne,CH
CU3050,2024-12-08,40-49,male,Bern,CH
CU4528,2019-03-26,60+,male,Other,CH
CU2484,2024-09-20,60+,male,Zurich,CH
CU4248,2019-04-20,40-49,female,Zurich,CH
CU4088,2024-09-19,40-49,male,Zurich,CH
CU5146,2021-11-24,18-29,female,Winterthur,CH
CU0614,2024-09-16,30-39,female,Zurich,CH
CU0535,2019-04-18,40-49,male,Zurich,CH
CU0601,2022-09-18,50-59,female,Other,CH
CU5258,2024-10-21,18-29,female,Zurich,CH
CU1201,2019-06-11,30-39,male,Zurich,CH
CU0777,2019-06-03,40-49,female,Other,CH
CU5148,2024-06-16,40-49,female,Zurich,CH
CU2776,2024-11-03,60+,male,Zurich,CH
CU1383,2019-05-09,18-29,male,Zurich,CH
CU3552,2024-11-21,30-39,female,Zurich,CH
CU2464,2022-11-28,30-39,male,Other,CH
CU2535,2019-04-30,60+,male,Basel,CH
CU1219,2024-11-19,18-29,male,Zurich,CH
CU4399,2019-06-04,18-29,female,Bern,CH
CU5292,2019-06-04,18-29,male,Lausanne,CH
CU1867,2021-09-19,60+,female,Zurich,CH
CU2730,2019-11-25,60+,male,Zurich,CH
CU3838,2020-11-23,30-39,male,Zurich,CH
CU1202,2024-08-04,50-59,female,Zurich,CH
CU2174,2024-10-30,30-39,female,Other,CH
CU2703,2024-12-06,18-29,female,Bern,CH
CU4975,2023-03-28,18-29,female,Zurich,CH
CU3296,2019-07-28,40-49,male,Zurich,CH
CU5254,2019-05-27,18-29,male,Other,CH
CU0331,2020-09-27,30-39,male,Other,CH
CU3120,2021-03-02,30-39,male,Zurich,CH
CU2329,2022-04-05,18-29,female,Lugano,CH
CU4223,2020-09-09,18-29,female,Bern,CH
CU0329,2024-09-15,30-39,female,Zurich,CH
CU1833,2019-08-02,60+,female,Zurich,CH
CU3975,2024-08-30,50-59,male,Zurich,CH
CU3524,2024-10-15,40-49,male,Zurich,CH
CU1059,2019-06-19,60+,male,Zurich,CH
CU4841,2019-08-27,30-39,male,Other,CH
CU4916,2020-04-06,60+,male,Zurich,CH
CU1440,2024-04-29,40-49,male,Zurich,CH
CU2816,2019-06-20,50-59,female,Other,CH
CU0847,2024-11-02,50-59,female,Zurich,CH
CU3635,2021-05-10,50-59,male,Other,CH
CU1971,2019-07-09,30-39,female,Zurich,CH
CU2230,2024-12-04,18-29,male,Zurich,CH
CU0615,2020-08-27,30-39,male,Zurich,CH
CU2399,2019-09-05,18-29,female,Zurich,CH
CU2779,2021-09-04,18-29,female,Zurich,CH
CU2287,2023-07-30,18-29,female,Zurich,CH
CU2612,2020-07-04,30-39,male,Zurich,CH
CU0937,2024-08-29,50-59,female,Zurich,CH
CU5208,2019-09-08,40-49,female,Zurich,CH
CU2278,2019-09-19,30-39,male,Zurich,CH
CU2443,2024-09-17,40-49,male,Lausanne,CH
CU2159,2019-10-29,30-39,male,Zurich,CH
CU3761,2024-02-12,30-39,female,Winterthur,CH
CU0948,2023-12-22,18-29,female,Lausanne,CH
CU4008,2024-04-23,30-39,male,Other,CH
CU0325,2019-10-04,18-29,male,Zurich,CH
CU4862,2023-02-24,30-39,female,Zurich,CH
CU0979,2024-09-30,18-29,female,Other,CH
CU5250,2019-09-16,60+,female,Zurich,CH
CU0299,2024-12-11,30-39,female,Lugano,CH
CU0049,2020-01-22,30-39,female,Zurich,CH
CU1691,2024-09-22,18-29,female,Bern,CH
CU1038,2024-10-01,50-59,male,Zurich,CH
CU4058,2024-06-19,18-29,male,Zurich,CH
CU2482,2019-10-30,30-39,male,Other,CH
CU3292,2021-09-07,60+,male,Zurich,CH
CU1214,2024-11-04,30-39,female,Other,CH
CU2395,2023-06-02,18-29,female,Zurich,CH
CU4631,2019-11-27,30-39,male,Other,CH
CU1581,2019-11-05,30-39,female,Bern,CH
CU4175,2022-06-18,60+,female,Zurich,CH
CU5114,2020-08-13,40-49,male,Zurich,CH
CU1638,2024-06-11,30-39,male,Lugano,CH
CU0590,2024-12-06,50-59,male,Zurich,CH
CU4133,2019-11-11,30-39,female,Lugano,CH
CU2031,2023-05-07,40-49,female,Zurich,CH
CU2339,2020-12-02,30-39,male,Lucerne,CH
CU1893,2019-11-15,30-39,female,Zurich,CH
CU1524,2019-12-28,60+,male,Basel,CH
CU1729,2019-12-14,60+,female,Zurich,CH
CU1241,2023-12-05,40-49,male,Basel,CH
CU1662,2021-01-18,18-29,female,Other,CH
CU2453,2020-02-04,50-59,male,Zurich,CH
CU1366,2024-10-23,18-29,male,Lugano,CH
CU1314,2020-02-06,18-29,male,Lucerne,CH
CU1815,2024-09-16,40-49,female,Zurich,CH
CU0946,2020-02-15,60+,female,Bern,CH
CU0833,2024-02-07,40-49,male,Lugano,CH
CU3567,2024-06-02,30-39,female,Zurich,CH
CU2366,2020-01-03,50-59,female,Zurich,CH
CU0852,2019-12-13,40-49,male,Zurich,CH
CU3286,2021-03-14,50-59,female,Zurich,CH
CU4348,2022-04-05,50-59,female,Lausanne,CH
CU0563,2023-04-13,18-29,female,Lausanne,CH
CU4343,2020-01-18,60+,female,Zurich,CH
CU0835,2020-03-01,18-29,female,Lugano,CH
CU1786,2020-03-14,40-49,female,Other,CH
CU2781,2020-03-13,40-49,female,Lucerne,CH
CU5099,2024-10-02,30-39,female,Other,CH
CU2136,2022-06-27,40-49,female,Zurich,CH
CU4491,2020-02-10,30-39,female,Zurich,CH
CU3772,2023-07-28,30-39,female,Zurich,CH
CU0611,2023-06-22,30-39,male,Other,CH
CU3218,2020-03-14,60+,male,Zurich,CH
CU4012,2024-12-22,18-29,male,Lugano,CH
CU2549,2020-05-05,60+,female,Other,CH
CU0068,2020-02-26,60+,male,Zurich,CH
CU0866,2024-12-05,30-39,female,Zurich,CH
CU2960,2020-02-08,60+,female,Zurich,CH
CU3723,2023-09-28,30-39,female,Zurich,CH
CU2978,2023-05-28,30-39,male,Lausanne,CH
CU3858,2020-03-20,30-39,male,Bern,CH
CU2514,2020-06-03,30-39,female,Other,CH
CU4857,2023-03-26,18-29,female,Other,CH
CU0431,2020-05-16,30-39,male,Zurich,CH
CU2912,2022-10-19,30-39,male,Lugano,CH
CU1783,2020-05-03,50-59,male,Zurich,CH
CU0961,2020-04-03,50-59,female,Lucerne,CH
CU0631,2020-06-23,18-29,male,Other,CH
CU2963,2020-06-07,30-39,male,Zurich,CH
CU2647,2023-06-23,30-39,female,Bern,CH
CU0341,2024-09-20,40-49,female,Zurich,CH
CU4310,2021-05-09,30-39,female,Zurich,CH
CU2213,2020-05-11,50-59,female,Zurich,CH
CU0057,2020-05-24,30-39,male,Zurich,CH
CU0702,2020-05-13,60+,male,Other,CH
CU2130,2024-10-10,18-29,male,Other,CH
CU3070,2020-07-06,30-39,male,Zurich,CH
CU1790,2020-05-16,18-29,female,Zurich,CH
CU0570,2024-12-04,18-29,male,Zurich,CH
CU1664,2024-12-04,60+,male,Other,CH
CU3421,2022-05-14,40-49,male,Lausanne,CH
CU5262,2024-08-23,60+,male,Zurich,CH
CU4158,2020-06-11,50-59,female,Zurich,CH
CU0015,2020-07-18,40-49,female,Zurich,CH
CU0461,2020-05-29,18-29,female,Zurich,CH
CU1303,2020-07-02,18-29,male,Zurich,CH
CU1378,2023-07-12,30-39,female,Zurich,CH
CU4522,2024-12-05,30-39,female,Other,CH
CU2587,2023-08-05,30-39,female,Zurich,CH
CU2293,2022-01-07,30-39,male,Bern,CH
CU4157,2020-06-26,18-29,female,Other,CH
CU3044,2020-06-28,18-29,female,Bern,CH
CU1611,2020-08-14,40-49,male,Zurich,CH
CU3476,2024-05-22,30-39,female,Zurich,CH
CU3917,2021-01-26,60+,male,Lucerne,CH
CU2915,2020-06-24,60+,female,Lugano,CH
CU4443,2022-07-08,40-49,male,Zurich,CH
CU2822,2023-05-23,18-29,male,Lausanne,CH
CU0312,2021-04-12,60+,female,Zurich,CH
CU2247,2020-08-12,40-49,female,Other,CH
CU4092,2023-05-26,18-29,male,Bern,CH
CU3402,2020-07-22,18-29,male,Zurich,CH
CU4030,2024-09-29,18-29,male,Zurich,CH
CU1045,2022-02-10,30-39,male,Zurich,CH
CU5266,2024-10-21,60+,male,Lausanne,CH
CU2819,2020-08-20,60+,male,Zurich,CH
CU1634,2020-12-19,18-29,male,Zurich,CH
CU3308,2020-08-11,30-39,female,Other,CH
CU4787,2020-07-18,30-39,female,Other,CH
CU4299,2024-11-15,40-49,male,Bern,CH
CU2984,2020-09-21,50-59,female,Zurich,CH
CU0531,2020-08-01,60+,male,Lucerne,CH
CU0300,2020-08-09,40-49,male,Zurich,CH
CU1144,2020-08-28,40-49,female,Lausanne,CH
CU4448,2020-10-15,60+,female,Other,CH
CU3294,2021-05-01,30-39,female,Lucerne,CH
CU3965,2020-09-07,30-39,male,Zurich,CH
CU1750,2020-10-10,50-59,male,Other,CH
CU4905,2021-05-31,50-59,male,Bern,CH
CU3354,2024-11-24,40-49,male,Other,CH
CU0228,2024-02-28,18-29,female,Zurich,CH
CU1792,2020-09-19,30-39,male,Lugano,CH
CU3494,2020-10-26,60+,female,Other,CH
CU2515,2021-09-10,50-59,male,Other,CH
CU0007,2023-09-16,18-29,male,Zurich,CH
CU3272,2022-04-28,18-29,female,Winterthur,CH
CU2943,2020-10-25,30-39,female,Basel,CH
CU4125,2020-11-27,18-29,female,Zurich,CH
CU0009,2020-10-24,60+,female,Lausanne,CH
CU3685,2020-11-18,60+,male,Other,CH
CU1337,2021-08-24,50-59,male,Zurich,CH
CU3321,2020-12-07,40-49,male,Zurich,CH
CU3056,2024-11-13,40-49,male,Zurich,CH
CU2065,2024-10-28,18-29,female,Zurich,CH
CU2588,2024-03-15,18-29,female,Other,CH
CU0552,2023-08-13,18-29,female,Basel,CH
CU0512,2020-12-12,60+,male,Lausanne,CH
CU1595,2020-10-28,18-29,female,Zurich,CH
CU0906,2020-10-31,50-59,male,Bern,CH
CU4319,2023-02-25,60+,male,Zurich,CH
CU3629,2021-02-13,30-39,female,Other,CH
CU2388,2024-06-04,30-39,female,Zurich,CH
CU4562,2022-02-21,40-49,male,Other,CH
CU4026,2021-01-05,40-49,male,Zurich,CH
CU1897,2024-10-06,30-39,male,Lausanne,CH
CU2559,2020-12-12,18-29,female,Zurich,CH
CU0666,2021-01-31,40-49,female,Other,CH
CU2472,2022-07-12,40-49,male,Zurich,CH
CU2344,2021-01-12,40-49,male,Lugano,CH
CU5034,2023-10-08,40-49,female,Zurich,CH
CU5306,2021-02-10,50-59,male,Lugano,CH
CU0083,2020-12-29,50-59,female,Zurich,CH
CU2995,2021-02-17,60+,male,Zurich,CH
CU4777,2021-02-28,30-39,female,Zurich,CH
CU0730,2024-09-22,30-39,female,Zurich,CH
CU2590,2021-03-20,18-29,male,Lausanne,CH
CU4656,2021-03-05,40-49,male,Other,CH
CU0691,2021-03-21,40-49,female,Lausanne,CH
CU4999,2021-01-27,18-29,male,Other,CH
CU3268,2021-03-13,50-59,female,Basel,CH
CU2507,2023-09-22,18-29,female,Bern,CH
CU0964,2024-12-11,30-39,female,Zurich,CH
CU3408,2023-05-05,30-39,male,Basel,CH
CU2650,2023-01-12,18-29,male,Zurich,CH
CU1765,2021-08-08,50-59,female,Zurich,CH
CU5342,2021-04-29,40-49,female,Zurich,CH
CU1924,2021-03-25,40-49,male,Zurich,CH
CU0217,2021-04-04,18-29,female,Other,CH
CU3759,2021-04-02,40-49,male,Lucerne,CH
CU4046,2024-09-27,50-59,male,Zurich,CH
CU0674,2022-06-18,18-29,male,Winterthur,CH
CU0675,2021-05-17,50-59,male,Zurich,CH
CU0739,2021-04-25,60+,male,Lausanne,CH
CU2090,2021-06-08,30-39,male,Bern,CH
CU4397,2023-02-01,18-29,female,Zurich,CH
CU0021,2021-05-21,30-39,male,Zurich,CH
CU2719,2024-12-02,30-39,male,Other,CH
CU2887,2024-09-26,30-39,female,Bern,CH
CU2840,2021-06-08,40-49,female,Basel,CH
CU0005,2021-03-22,60+,female,Lugano,CH
CU4395,2024-01-30,60+,female,Zurich,CH
CU1042,2022-04-18,30-39,female,Zurich,CH
CU3163,2022-12-12,18-29,female,Lugano,CH
CU4549,2024-09-27,30-39,male,Other,CH
CU2425,2021-05-02,50-59,female,Other,CH
CU1392,2024-03-26,18-29,male,Zurich,CH
CU3902,2023-02-07,40-49,female,Zurich,CH
CU3100,2024-08-13,18-29,female,Zurich,CH
CU2889,2023-12-13,50-59,male,Lausanne,CH
CU0101,2024-10-10,30-39,female,Zurich,CH
CU4563,2021-05-31,60+,female,Zurich,CH
CU2564,2021-06-06,60+,female,Other,CH
CU2582,2022-05-01,30-39,male,Lucerne,CH
CU4770,2022-05-19,60+,female,Other,CH
CU0267,2024-03-29,18-29,male,Lausanne,CH
CU0008,2022-09-27,30-39,female,Zurich,CH
CU1407,2024-09-14,60+,male,Zurich,CH
CU4386,2021-06-12,60+,male,Lausanne,CH
CU4795,2021-07-18,30-39,female,Lausanne,CH
CU4219,2024-06-28,40-49,male,Lucerne,CH
CU3786,2024-07-21,40-49,male,Other,CH
CU5080,2021-09-12,30-39,male,Zurich,CH
CU1515,2024-10-02,18-29,female,Zurich,CH
CU3162,2022-09-17,40-49,female,Zurich,CH
CU3001,2022-04-07,30-39,male,Lausanne,CH
CU3777,2021-09-28,50-59,male,Other,CH
CU0370,2021-10-18,18-29,female,Lucerne,CH
CU2525,2024-05-13,40-49,male,Zurich,CH
CU3520,2021-09-13,18-29,male,Other,CH
CU1472,2024-09-13,18-29,male,Zurich,CH
CU5125,2021-08-23,60+,male,Other,CH
CU3344,2021-08-06,30-39,male,Bern,CH
CU4863,2023-01-15,40-49,female,Basel,CH
CU3164,2021-10-07,18-29,male,Lugano,CH
CU2483,2023-06-29,60+,male,Other,CH
CU0150,2023-07-21,30-39,male,Zurich,CH
CU2733,2021-10-13,30-39,female,Other,CH
CU3751,2022-03-19,40-49,female,Lucerne,CH
CU5307,2022-10-20,50-59,male,Lausanne,CH
CU1745,2023-09-29,30-39,female,Zurich,CH
CU5106,2024-09-23,18-29,male,Other,CH
CU0219,2021-11-08,30-39,male,Zurich,CH
CU5093,2022-01-26,40-49,female,Other,CH
CU5329,2021-10-28,30-39,male,Zurich,CH
CU1415,2023-10-19,30-39,male,Other,CH
CU4127,2021-09-17,60+,female,Zurich,CH
CU3204,2025-01-13,30-39,female,Other,CH
CU4883,2021-11-23,40-49,female,Other,CH
CU5347,2021-12-05,30-39,male,Other,CH
CU2434,2021-10-31,50-59,male,Bern,CH
CU2882,2021-10-13,60+,male,Lucerne,CH
CU1706,2021-11-16,30-39,female,Other,CH
CU4424,2021-12-05,30-39,female,Other,CH
CU2085,2021-12-23,18-29,male,Zurich,CH
CU2452,2022-09-22,30-39,male,Lugano,CH
CU1677,2021-12-26,18-29,male,Zurich,CH
CU3534,2021-12-14,30-39,male,Lausanne,CH
CU0723,2022-01-10,50-59,female,Lucerne,CH
CU0686,2022-02-06,40-49,female,Zurich,CH
CU2987,2021-12-22,60+,female,Lausanne,CH
CU1552,2022-06-16,30-39,male,Zurich,CH
CU4985,2021-12-01,60+,male,Basel,CH
CU5155,2022-01-25,18-29,male,Other,CH
CU3863,2022-01-17,40-49,female,Zurich,CH
CU3167,2023-10-01,30-39,female,Other,CH
CU3827,2024-11-13,30-39,male,Lausanne,CH
CU5037,2024-11-17,18-29,male,Bern,CH
CU2054,2022-03-16,40-49,male,Other,CH
CU3195,2022-06-14,40-49,male,Other,CH
CU1537,2022-02-05,60+,female,Zurich,CH
CU1325,2023-08-19,30-39,female,Other,CH
CU4702,2022-03-23,40-49,male,Other,CH
CU0813,2022-01-31,18-29,male,Other,CH
CU0904,2022-01-23,18-29,female,Lugano,CH
CU3361,2022-03-15,30-39,female,Other,CH
CU0261,2024-09-16,30-39,female,Zurich,CH
CU0911,2022-03-25,40-49,male,Other,CH
CU4971,2022-04-22,18-29,female,Zurich,CH
CU4309,2022-03-10,50-59,male,Zurich,CH
CU1319,2022-04-25,60+,male,Lausanne,CH
CU0175,2022-03-26,30-39,male,Zurich,CH
CU4743,2024-12-10,30-39,female,Lausanne,CH
CU2790,2024-03-17,40-49,female,Zurich,CH
CU2201,2022-04-19,18-29,male,Other,CH
CU4418,2022-04-25,40-49,female,Zurich,CH
CU4789,2023-10-16,30-39,female,Lugano,CH
CU1934,2024-12-16,30-39,female,Zurich,CH
CU1960,2024-08-05,30-39,male,Other,CH
CU4107,2022-05-25,40-49,female,Zurich,CH
CU2626,2024-09-22,50-59,male,Zurich,CH
CU2883,2023-03-26,18-29,male,Zurich,CH
CU2049,2025-01-02,40-49,male,Zurich,CH
CU0373,2024-11-20,18-29,female,Zurich,CH
CU4346,2022-06-05,50-59,male,Zurich,CH
CU2416,2022-09-08,40-49,female,Other,CH
CU5209,2024-11-30,60+,male,Lausanne,CH
CU4837,2022-09-11,30-39,female,Lugano,CH
CU4192,2023-06-06,18-29,male,Other,CH
CU5315,2022-07-16,18-29,male,Other,CH
CU0577,2022-08-09,30-39,male,Other,CH
CU4614,2022-09-17,60+,female,Zurich,CH
CU1436,2022-09-13,30-39,female,Winterthur,CH
CU2477,2023-01-16,30-39,male,Other,CH
CU2625,2022-10-22,40-49,male,Bern,CH
CU3807,2022-08-26,40-49,male,Other,CH
CU2260,2024-08-06,18-29,male,Zurich,CH
CU3789,2022-10-09,18-29,male,Zurich,CH
CU3326,2022-10-14,40-49,female,Zurich,CH
CU1526,2022-11-26,30-39,female,Zurich,CH
CU3051,2022-10-24,50-59,male,Zurich,CH
CU2076,2022-11-06,50-59,male,Other,CH
CU0767,2024-11-09,60+,female,Zurich,CH
CU1130,2022-10-15,40-49,female,Other,CH
CU1411,2022-10-19,30-39,male,Zurich,CH
CU0233,2024-10-21,18-29,female,Lausanne,CH
CU2747,2022-10-12,18-29,female,Zurich,CH
CU1968,2023-02-11,30-39,female,Zurich,CH
CU5109,2022-11-01,30-39,female,Zurich,CH
CU4754,2022-11-19,40-49,female,Zurich,CH
CU2432,2022-11-03,18-29,female,Zurich,CH
CU0743,2024-12-05,18-29,male,Zurich,CH
CU2914,2022-10-16,40-49,male,Zurich,CH
CU5056,2022-11-03,40-49,female,Zurich,CH
CU3913,2022-12-30,30-39,male,Zurich,CH
CU2291,2022-12-28,30-39,female,Bern,CH
CU3730,2022-12-29,50-59,male,Zurich,CH
CU3422,2023-09-19,30-39,female,Winterthur,CH
CU0414,2023-01-29,30-39,male,Bern,CH
CU1975,2024-02-18,30-39,female,Lugano,CH
CU4489,2024-12-08,60+,male,Zurich,CH
CU4312,2022-12-29,40-49,male,Zurich,CH
CU5233,2022-11-24,60+,male,Other,CH
CU2852,2022-12-26,60+,male,Zurich,CH
CU0434,2024-11-29,30-39,female,Zurich,CH
CU0798,2024-12-05,18-29,male,Zurich,CH
CU0404,2023-02-18,50-59,female,Zurich,CH
CU4475,2024-10-28,18-29,female,Zurich,CH
CU3700,2023-01-13,60+,male,Lucerne,CH
CU3234,2023-02-18,30-39,female,Lugano,CH
CU1817,2023-06-06,18-29,male,Other,CH
CU0564,2023-01-26,60+,female,Lucerne,CH
CU5320,2023-03-22,30-39,female,Lugano,CH
CU3704,2023-02-21,60+,female,Other,CH
CU2780,2023-08-18,60+,male,Other,CH
CU4122,2023-04-08,60+,female,Other,CH
CU2253,2023-02-17,60+,male,Other,CH
CU4382,2023-03-05,50-59,male,Other,CH
CU0643,2023-06-19,50-59,male,Other,CH
CU3657,2024-08-01,18-29,female,Zurich,CH
CU0435,2023-04-13,50-59,female,Zurich,CH
CU1410,2023-03-08,50-59,male,Other,CH
CU2778,2023-02-10,60+,female,Bern,CH
CU0346,2023-04-10,50-59,male,Basel,CH
CU3860,2023-04-14,50-59,female,Other,CH
CU0630,2024-10-19,18-29,male,Zurich,CH
CU1263,2023-02-13,18-29,male,Lausanne,CH
CU1702,2023-03-05,40-49,male,Other,CH
CU0043,2023-05-10,50-59,male,Zurich,CH
CU3500,2023-05-16,50-59,male,Zurich,CH
CU2959,2023-03-09,50-59,female,Lugano,CH
CU4861,2023-04-24,60+,female,Basel,CH
CU3925,2023-02-25,60+,male,Zurich,CH
CU3829,2023-07-22,50-59,female,Bern,CH
CU3733,2023-04-07,60+,male,Other,CH
CU5216,2023-05-02,60+,female,Other,CH
CU4850,2023-05-22,40-49,male,Lausanne,CH
CU4929,2023-03-11,60+,male,Zurich,CH
CU3519,2023-05-18,60+,male,Zurich,CH
CU0201,2024-03-29,60+,male,Lugano,CH
CU0714,2024-04-04,40-49,male,Bern,CH
CU1087,2023-04-16,60+,male,Zurich,CH
CU3578,2023-04-15,40-49,female,Bern,CH
CU1821,2024-03-10,18-29,female,Lausanne,CH
CU5350,2024-11-05,18-29,male,Other,CH
